frame_id,kp_name,kp_index,x_2d,y_2d
1130,LElbow,12,811.000,384.000
1130,LWrist,13,655.000,275.000
1130,RShoulder,14,464.000,399.000
1130,RElbow,15,344.000,428.000
1130,RWrist,16,468.000,290.000
1131,Pelvis,0,NaN,NaN
1131,RHip,1,520.000,660.000
1131,RKnee,2,NaN,NaN
1131,RAnkle,3,NaN,NaN
1131,LHip,4,NaN,NaN
1131,LKnee,5,NaN,NaN
1131,LAnkle,6,NaN,NaN
1131,Spine1,7,NaN,NaN
1131,Neck,8,569.000,393.500
1131,Head,9,569.000,275.750
1131,Site,10,569.000,315.000
1131,LShoulder,11,675.000,388.000
1131,LElbow,12,812.000,384.000
1131,LWrist,13,656.000,276.000
1131,RShoulder,14,463.000,399.000
1131,RElbow,15,342.000,428.000
1131,RWrist,16,469.000,292.000
1132,Pelvis,0,NaN,NaN
1132,RHip,1,516.000,659.000
1132,RKnee,2,NaN,NaN
1132,RAnkle,3,NaN,NaN
1132,LHip,4,NaN,NaN
1132,LKnee,5,NaN,NaN
1132,LAnkle,6,NaN,NaN
1132,Spine1,7,NaN,NaN
1132,Neck,8,569.500,394.000
1132,Head,9,571.750,277.000
1132,Site,10,571.000,316.000
1132,LShoulder,11,675.000,389.000
1132,LElbow,12,813.000,387.000
1132,LWrist,13,658.000,280.000
1132,RShoulder,14,464.000,399.000
1132,RElbow,15,342.000,431.000
1132,RWrist,16,467.000,293.000
1133,Pelvis,0,NaN,NaN
1133,RHip,1,516.000,660.000
1133,RKnee,2,NaN,NaN
1133,RAnkle,3,NaN,NaN
1133,LHip,4,NaN,NaN
1133,LKnee,5,NaN,NaN
1133,LAnkle,6,NaN,NaN
1133,Spine1,7,NaN,NaN
1133,Neck,8,571.000,394.500
1133,Head,9,572.500,276.750
1133,Site,10,572.000,316.000
1133,LShoulder,11,676.000,390.000
1133,LElbow,12,814.000,390.000
1133,LWrist,13,661.000,283.000
1133,RShoulder,14,466.000,399.000
1133,RElbow,15,344.000,432.000
1133,RWrist,16,467.000,294.000
1134,Pelvis,0,NaN,NaN
1134,RHip,1,514.000,661.000
1134,RKnee,2,NaN,NaN
1134,RAnkle,3,NaN,NaN
1134,LHip,4,NaN,NaN
1134,LKnee,5,NaN,NaN
1134,LAnkle,6,NaN,NaN
1134,Spine1,7,NaN,NaN
1134,Neck,8,570.000,395.500
1134,Head,9,574.500,276.250
1134,Site,10,573.000,316.000
1134,LShoulder,11,675.000,392.000
1134,LElbow,12,814.000,392.000
1134,LWrist,13,664.000,284.000
1134,RShoulder,14,465.000,399.000
1134,RElbow,15,344.000,432.000
1134,RWrist,16,468.000,294.000
1135,Pelvis,0,NaN,NaN
1135,RHip,1,515.000,666.000
1135,RKnee,2,NaN,NaN
1135,RAnkle,3,NaN,NaN
1135,LHip,4,NaN,NaN
1135,LKnee,5,NaN,NaN
1135,LAnkle,6,NaN,NaN
1135,Spine1,7,NaN,NaN
1135,Neck,8,572.500,399.500
1135,Head,9,574.750,274.250
1135,Site,10,574.000,316.000
1135,LShoulder,11,676.000,396.000
1135,LElbow,12,812.000,396.000
1135,LWrist,13,663.000,285.000
1135,RShoulder,14,469.000,403.000
1135,RElbow,15,348.000,434.000
1135,RWrist,16,470.000,294.000
1136,Pelvis,0,NaN,NaN
1136,RHip,1,NaN,NaN
1136,RKnee,2,NaN,NaN
1136,RAnkle,3,NaN,NaN
1136,LHip,4,NaN,NaN
1136,LKnee,5,NaN,NaN
1136,LAnkle,6,NaN,NaN
1136,Spine1,7,NaN,NaN
1136,Neck,8,571.500,400.500
1136,Head,9,576.750,272.250
1136,Site,10,575.000,315.000
1136,LShoulder,11,676.000,398.000
1136,LElbow,12,811.000,399.000
1136,LWrist,13,664.000,286.000
1136,RShoulder,14,467.000,403.000
1136,RElbow,15,348.000,433.000
1136,RWrist,16,473.000,295.000
1137,Pelvis,0,NaN,NaN
1137,RHip,1,NaN,NaN
1137,RKnee,2,NaN,NaN
1137,RAnkle,3,NaN,NaN
1137,LHip,4,NaN,NaN
1137,LKnee,5,NaN,NaN
1137,LAnkle,6,NaN,NaN
1137,Spine1,7,NaN,NaN
1137,Neck,8,573.500,402.500
1137,Head,9,575.750,272.750
1137,Site,10,575.000,316.000
1137,LShoulder,11,678.000,400.000
1137,LElbow,12,811.000,406.000
1137,LWrist,13,665.000,291.000
1137,RShoulder,14,469.000,405.000
1137,RElbow,15,348.000,436.000
1137,RWrist,16,476.000,297.000
1138,Pelvis,0,NaN,NaN
1138,RHip,1,560.000,689.000
1138,RKnee,2,NaN,NaN
1138,RAnkle,3,NaN,NaN
1138,LHip,4,NaN,NaN
1138,LKnee,5,NaN,NaN
1138,LAnkle,6,NaN,NaN
1138,Spine1,7,NaN,NaN
1138,Neck,8,594.500,401.500
1138,Head,9,568.250,274.750
1138,Site,10,577.000,317.000
1138,LShoulder,11,681.000,401.000
1138,LElbow,12,829.000,403.000
1138,LWrist,13,682.000,304.000
1138,RShoulder,14,508.000,402.000
1138,RElbow,15,312.000,408.000
1138,RWrist,16,488.000,296.000
1139,Pelvis,0,NaN,NaN
1139,RHip,1,554.000,690.000
1139,RKnee,2,NaN,NaN
1139,RAnkle,3,NaN,NaN
1139,LHip,4,NaN,NaN
1139,LKnee,5,NaN,NaN
1139,LAnkle,6,NaN,NaN
1139,Spine1,7,NaN,NaN
1139,Neck,8,592.000,405.000
1139,Head,9,568.000,277.500
1139,Site,10,576.000,320.000
1139,LShoulder,11,676.000,405.000
1139,LElbow,12,822.000,410.000
1139,LWrist,13,683.000,314.000
1139,RShoulder,14,508.000,405.000
1139,RElbow,15,319.000,411.000
1139,RWrist,16,489.000,299.000
1140,Pelvis,0,NaN,NaN
1140,RHip,1,NaN,NaN
1140,RKnee,2,NaN,NaN
1140,RAnkle,3,NaN,NaN
1140,LHip,4,NaN,NaN
1140,LKnee,5,NaN,NaN
1140,LAnkle,6,NaN,NaN
1140,Spine1,7,NaN,NaN
1140,Neck,8,592.000,408.000
1140,Head,9,566.500,277.500
1140,Site,10,575.000,321.000
1140,LShoulder,11,674.000,407.000
1140,LElbow,12,819.000,413.000
1140,LWrist,13,677.000,316.000
1140,RShoulder,14,510.000,409.000
1140,RElbow,15,322.000,418.000
1140,RWrist,16,488.000,302.000
1141,Pelvis,0,NaN,NaN
1141,RHip,1,555.000,696.000
1141,RKnee,2,NaN,NaN
1141,RAnkle,3,NaN,NaN
1141,LHip,4,NaN,NaN
1141,LKnee,5,NaN,NaN
1141,LAnkle,6,NaN,NaN
1141,Spine1,7,NaN,NaN
1141,Neck,8,591.500,409.000
1141,Head,9,565.250,277.000
1141,Site,10,574.000,321.000
1141,LShoulder,11,673.000,407.000
1141,LElbow,12,822.000,412.000
1141,LWrist,13,676.000,315.000
1141,RShoulder,14,510.000,411.000
1141,RElbow,15,322.000,426.000
1141,RWrist,16,483.000,307.000
1142,Pelvis,0,NaN,NaN
1142,RHip,1,NaN,NaN
1142,RKnee,2,NaN,NaN
1142,RAnkle,3,NaN,NaN
1142,LHip,4,NaN,NaN
1142,LKnee,5,NaN,NaN
1142,LAnkle,6,NaN,NaN
1142,Spine1,7,NaN,NaN
1142,Neck,8,591.500,408.500
1142,Head,9,563.750,277.250
1142,Site,10,573.000,321.000
1142,LShoulder,11,672.000,407.000
1142,LElbow,12,819.000,427.000
1142,LWrist,13,678.000,324.000
1142,RShoulder,14,511.000,410.000
1142,RElbow,15,325.000,438.000
1142,RWrist,16,480.000,314.000
1143,Pelvis,0,NaN,NaN
1143,RHip,1,550.000,686.000
1143,RKnee,2,NaN,NaN
1143,RAnkle,3,NaN,NaN
1143,LHip,4,NaN,NaN
1143,LKnee,5,NaN,NaN
1143,LAnkle,6,NaN,NaN
1143,Spine1,7,NaN,NaN
1143,Neck,8,588.500,408.000
1143,Head,9,560.750,279.000
1143,Site,10,570.000,322.000
1143,LShoulder,11,670.000,407.000
1143,LElbow,12,819.000,450.000
1143,LWrist,13,677.000,341.000
1143,RShoulder,14,507.000,409.000
1143,RElbow,15,327.000,458.000
1143,RWrist,16,478.000,327.000
1144,Pelvis,0,NaN,NaN
1144,RHip,1,548.000,690.000
1144,RKnee,2,NaN,NaN
1144,RAnkle,3,NaN,NaN
1144,LHip,4,NaN,NaN
1144,LKnee,5,NaN,NaN
1144,LAnkle,6,NaN,NaN
1144,Spine1,7,NaN,NaN
1144,Neck,8,586.000,407.500
1144,Head,9,560.500,279.250
1144,Site,10,569.000,322.000
1144,LShoulder,11,667.000,405.000
1144,LElbow,12,818.000,444.000
1144,LWrist,13,671.000,339.000
1144,RShoulder,14,505.000,410.000
1144,RElbow,15,327.000,460.000
1144,RWrist,16,478.000,328.000
1145,Pelvis,0,NaN,NaN
1145,RHip,1,543.000,688.000
1145,RKnee,2,NaN,NaN
1145,RAnkle,3,NaN,NaN
1145,LHip,4,NaN,NaN
1145,LKnee,5,NaN,NaN
1145,LAnkle,6,NaN,NaN
1145,Spine1,7,NaN,NaN
1145,Neck,8,584.500,408.500
1145,Head,9,558.250,275.750
1145,Site,10,567.000,320.000
1145,LShoulder,11,670.000,407.000
1145,LElbow,12,819.000,460.000
1145,LWrist,13,668.000,346.000
1145,RShoulder,14,499.000,410.000
1145,RElbow,15,331.000,472.000
1145,RWrist,16,476.000,336.000
1146,Pelvis,0,NaN,NaN
1146,RHip,1,543.000,687.000
1146,RKnee,2,NaN,NaN
1146,RAnkle,3,NaN,NaN
1146,LHip,4,NaN,NaN
1146,LKnee,5,NaN,NaN
1146,LAnkle,6,NaN,NaN
1146,Spine1,7,NaN,NaN
1146,Neck,8,585.000,407.000
1146,Head,9,558.000,275.000
1146,Site,10,567.000,319.000
1146,LShoulder,11,672.000,406.000
1146,LElbow,12,819.000,462.000
1146,LWrist,13,666.000,347.000
1146,RShoulder,14,498.000,408.000
1146,RElbow,15,331.000,473.000
1146,RWrist,16,476.000,338.000
1147,Pelvis,0,NaN,NaN
1147,RHip,1,545.000,684.000
1147,RKnee,2,NaN,NaN
1147,RAnkle,3,NaN,NaN
1147,LHip,4,NaN,NaN
1147,LKnee,5,NaN,NaN
1147,LAnkle,6,NaN,NaN
1147,Spine1,7,NaN,NaN
1147,Neck,8,585.500,406.000
1147,Head,9,560.750,272.500
1147,Site,10,569.000,317.000
1147,LShoulder,11,674.000,405.000
1147,LElbow,12,820.000,468.000
1147,LWrist,13,665.000,348.000
1147,RShoulder,14,497.000,407.000
1147,RElbow,15,334.000,479.000
1147,RWrist,16,479.000,340.000
1148,Pelvis,0,NaN,NaN
1148,RHip,1,552.000,685.000
1148,RKnee,2,NaN,NaN
1148,RAnkle,3,NaN,NaN
1148,LHip,4,NaN,NaN
1148,LKnee,5,NaN,NaN
1148,LAnkle,6,NaN,NaN
1148,Spine1,7,NaN,NaN
1148,Neck,8,583.000,405.500
1148,Head,9,563.500,268.250
1148,Site,10,570.000,314.000
1148,LShoulder,11,672.000,405.000
1148,LElbow,12,820.000,471.000
1148,LWrist,13,667.000,345.000
1148,RShoulder,14,494.000,406.000
1148,RElbow,15,338.000,486.000
1148,RWrist,16,480.000,340.000
1149,Pelvis,0,NaN,NaN
1149,RHip,1,NaN,NaN
1149,RKnee,2,NaN,NaN
1149,RAnkle,3,NaN,NaN
1149,LHip,4,NaN,NaN
1149,LKnee,5,NaN,NaN
1149,LAnkle,6,NaN,NaN
1149,Spine1,7,NaN,NaN
1149,Neck,8,584.000,404.500
1149,Head,9,564.500,268.750
1149,Site,10,571.000,314.000
1149,LShoulder,11,676.000,405.000
1149,LElbow,12,823.000,479.000
1149,LWrist,13,667.000,343.000
1149,RShoulder,14,492.000,404.000
1149,RElbow,15,340.000,494.000
1149,RWrist,16,482.000,350.000
1150,Pelvis,0,NaN,NaN
1150,RHip,1,550.000,682.000
1150,RKnee,2,NaN,NaN
1150,RAnkle,3,NaN,NaN
1150,LHip,4,NaN,NaN
1150,LKnee,5,NaN,NaN
1150,LAnkle,6,NaN,NaN
1150,Spine1,7,NaN,NaN
1150,Neck,8,585.000,404.000
1150,Head,9,567.000,270.500
1150,Site,10,573.000,315.000
1150,LShoulder,11,677.000,405.000
1150,LElbow,12,824.000,480.000
1150,LWrist,13,667.000,343.000
1150,RShoulder,14,493.000,403.000
1150,RElbow,15,340.000,492.000
1150,RWrist,16,486.000,348.000
1151,Pelvis,0,NaN,NaN
1151,RHip,1,NaN,NaN
1151,RKnee,2,NaN,NaN
1151,RAnkle,3,NaN,NaN
1151,LHip,4,NaN,NaN
1151,LKnee,5,NaN,NaN
1151,LAnkle,6,NaN,NaN
1151,Spine1,7,NaN,NaN
1151,Neck,8,578.000,403.500
1151,Head,9,573.500,263.250
1151,Site,10,575.000,310.000
1151,LShoulder,11,687.000,401.000
1151,LElbow,12,808.000,480.000
1151,LWrist,13,668.000,359.000
1151,RShoulder,14,469.000,406.000
1151,RElbow,15,353.000,504.000
1151,RWrist,16,483.000,360.000
1152,Pelvis,0,NaN,NaN
1152,RHip,1,NaN,NaN
1152,RKnee,2,NaN,NaN
1152,RAnkle,3,NaN,NaN
1152,LHip,4,NaN,NaN
1152,LKnee,5,NaN,NaN
1152,LAnkle,6,NaN,NaN
1152,Spine1,7,NaN,NaN
1152,Neck,8,582.000,408.500
1152,Head,9,571.500,262.250
1152,Site,10,575.000,311.000
1152,LShoulder,11,694.000,406.000
1152,LElbow,12,808.000,488.000
1152,LWrist,13,678.000,368.000
1152,RShoulder,14,470.000,411.000
1152,RElbow,15,356.000,505.000
1152,RWrist,16,482.000,361.000
1153,Pelvis,0,NaN,NaN
1153,RHip,1,NaN,NaN
1153,RKnee,2,NaN,NaN
1153,RAnkle,3,NaN,NaN
1153,LHip,4,NaN,NaN
1153,LKnee,5,NaN,NaN
1153,LAnkle,6,NaN,NaN
1153,Spine1,7,NaN,NaN
1153,Neck,8,586.500,419.000
1153,Head,9,569.250,258.500
1153,Site,10,575.000,312.000
1153,LShoulder,11,684.000,420.000
1153,LElbow,12,812.000,500.000
1153,LWrist,13,671.000,375.000
1153,RShoulder,14,489.000,418.000
1153,RElbow,15,349.000,501.000
1153,RWrist,16,490.000,366.000
1154,Pelvis,0,NaN,NaN
1154,RHip,1,NaN,NaN
1154,RKnee,2,NaN,NaN
1154,RAnkle,3,NaN,NaN
1154,LHip,4,NaN,NaN
1154,LKnee,5,NaN,NaN
1154,LAnkle,6,NaN,NaN
1154,Spine1,7,NaN,NaN
1154,Neck,8,584.000,419.500
1154,Head,9,572.000,256.750
1154,Site,10,576.000,311.000
1154,LShoulder,11,680.000,419.000
1154,LElbow,12,810.000,494.000
1154,LWrist,13,662.000,378.000
1154,RShoulder,14,488.000,420.000
1154,RElbow,15,353.000,503.000
1154,RWrist,16,494.000,367.000
1155,Pelvis,0,NaN,NaN
1155,RHip,1,NaN,NaN
1155,RKnee,2,NaN,NaN
1155,RAnkle,3,NaN,NaN
1155,LHip,4,NaN,NaN
1155,LKnee,5,NaN,NaN
1155,LAnkle,6,NaN,NaN
1155,Spine1,7,NaN,NaN
1155,Neck,8,583.500,418.000
1155,Head,9,572.250,257.500
1155,Site,10,576.000,311.000
1155,LShoulder,11,680.000,417.000
1155,LElbow,12,807.000,493.000
1155,LWrist,13,654.000,382.000
1155,RShoulder,14,487.000,419.000
1155,RElbow,15,348.000,506.000
1155,RWrist,16,494.000,377.000
1156,Pelvis,0,NaN,NaN
1156,RHip,1,NaN,NaN
1156,RKnee,2,NaN,NaN
1156,RAnkle,3,NaN,NaN
1156,LHip,4,NaN,NaN
1156,LKnee,5,NaN,NaN
1156,LAnkle,6,NaN,NaN
1156,Spine1,7,NaN,NaN
1156,Neck,8,583.000,415.000
1156,Head,9,571.000,259.000
1156,Site,10,575.000,311.000
1156,LShoulder,11,677.000,414.000
1156,LElbow,12,803.000,496.000
1156,LWrist,13,643.000,381.000
1156,RShoulder,14,489.000,416.000
1156,RElbow,15,348.000,512.000
1156,RWrist,16,495.000,387.000
1157,Pelvis,0,NaN,NaN
1157,RHip,1,NaN,NaN
1157,RKnee,2,NaN,NaN
1157,RAnkle,3,NaN,NaN
1157,LHip,4,NaN,NaN
1157,LKnee,5,NaN,NaN
1157,LAnkle,6,NaN,NaN
1157,Spine1,7,NaN,NaN
1157,Neck,8,583.000,416.500
1157,Head,9,569.500,256.750
1157,Site,10,574.000,310.000
1157,LShoulder,11,678.000,414.000
1157,LElbow,12,801.000,496.000
1157,LWrist,13,638.000,383.000
1157,RShoulder,14,488.000,419.000
1157,RElbow,15,354.000,517.000
1157,RWrist,16,500.000,392.000
1158,Pelvis,0,NaN,NaN
1158,RHip,1,NaN,NaN
1158,RKnee,2,NaN,NaN
1158,RAnkle,3,NaN,NaN
1158,LHip,4,NaN,NaN
1158,LKnee,5,NaN,NaN
1158,LAnkle,6,NaN,NaN
1158,Spine1,7,NaN,NaN
1158,Neck,8,584.000,419.500
1158,Head,9,567.500,256.750
1158,Site,10,573.000,311.000
1158,LShoulder,11,680.000,418.000
1158,LElbow,12,801.000,503.000
1158,LWrist,13,644.000,387.000
1158,RShoulder,14,488.000,421.000
1158,RElbow,15,354.000,518.000
1158,RWrist,16,499.000,396.000
1159,Pelvis,0,NaN,NaN
1159,RHip,1,NaN,NaN
1159,RKnee,2,NaN,NaN
1159,RAnkle,3,NaN,NaN
1159,LHip,4,NaN,NaN
1159,LKnee,5,NaN,NaN
1159,LAnkle,6,NaN,NaN
1159,Spine1,7,NaN,NaN
1159,Neck,8,584.500,418.000
1159,Head,9,567.250,257.500
1159,Site,10,573.000,311.000
1159,LShoulder,11,679.000,415.000
1159,LElbow,12,796.000,501.000
1159,LWrist,13,640.000,390.000
1159,RShoulder,14,490.000,421.000
1159,RElbow,15,353.000,519.000
1159,RWrist,16,504.000,398.000
1160,Pelvis,0,NaN,NaN
1160,RHip,1,NaN,NaN
1160,RKnee,2,NaN,NaN
1160,RAnkle,3,NaN,NaN
1160,LHip,4,NaN,NaN
1160,LKnee,5,NaN,NaN
1160,LAnkle,6,NaN,NaN
1160,Spine1,7,NaN,NaN
1160,Neck,8,585.000,414.000
1160,Head,9,567.000,259.500
1160,Site,10,573.000,311.000
1160,LShoulder,11,679.000,410.000
1160,LElbow,12,788.000,504.000
1160,LWrist,13,635.000,398.000
1160,RShoulder,14,491.000,418.000
1160,RElbow,15,353.000,523.000
1160,RWrist,16,512.000,406.000
1161,Pelvis,0,NaN,NaN
1161,RHip,1,NaN,NaN
1161,RKnee,2,NaN,NaN
1161,RAnkle,3,NaN,NaN
1161,LHip,4,NaN,NaN
1161,LKnee,5,NaN,NaN
1161,LAnkle,6,NaN,NaN
1161,Spine1,7,NaN,NaN
1161,Neck,8,584.500,414.000
1161,Head,9,565.750,259.500
1161,Site,10,572.000,311.000
1161,LShoulder,11,678.000,409.000
1161,LElbow,12,786.000,501.000
1161,LWrist,13,634.000,400.000
1161,RShoulder,14,491.000,419.000
1161,RElbow,15,354.000,523.000
1161,RWrist,16,511.000,406.000
1162,Pelvis,0,NaN,NaN
1162,RHip,1,NaN,NaN
1162,RKnee,2,NaN,NaN
1162,RAnkle,3,NaN,NaN
1162,LHip,4,NaN,NaN
1162,LKnee,5,NaN,NaN
1162,LAnkle,6,NaN,NaN
1162,Spine1,7,NaN,NaN
1162,Neck,8,583.500,413.000
1162,Head,9,566.250,260.000
1162,Site,10,572.000,311.000
1162,LShoulder,11,677.000,408.000
1162,LElbow,12,782.000,505.000
1162,LWrist,13,628.000,399.000
1162,RShoulder,14,490.000,418.000
1162,RElbow,15,358.000,527.000
1162,RWrist,16,515.000,406.000
1163,Pelvis,0,NaN,NaN
1163,RHip,1,NaN,NaN
1163,RKnee,2,NaN,NaN
1163,RAnkle,3,NaN,NaN
1163,LHip,4,NaN,NaN
1163,LKnee,5,NaN,NaN
1163,LAnkle,6,NaN,NaN
1163,Spine1,7,NaN,NaN
1163,Neck,8,580.000,411.500
1163,Head,9,566.500,259.250
1163,Site,10,571.000,310.000
1163,LShoulder,11,672.000,407.000
1163,LElbow,12,775.000,504.000
1163,LWrist,13,623.000,397.000
1163,RShoulder,14,488.000,416.000
1163,RElbow,15,362.000,529.000
1163,RWrist,16,515.000,413.000
1164,Pelvis,0,NaN,NaN
1164,RHip,1,NaN,NaN
1164,RKnee,2,NaN,NaN
1164,RAnkle,3,NaN,NaN
1164,LHip,4,NaN,NaN
1164,LKnee,5,NaN,NaN
1164,LAnkle,6,NaN,NaN
1164,Spine1,7,NaN,NaN
1164,Neck,8,578.000,417.000
1164,Head,9,563.000,264.000
1164,Site,10,568.000,315.000
1164,LShoulder,11,674.000,412.000
1164,LElbow,12,770.000,512.000
1164,LWrist,13,621.000,409.000
1164,RShoulder,14,482.000,422.000
1164,RElbow,15,370.000,537.000
1164,RWrist,16,517.000,417.000
1165,Pelvis,0,NaN,NaN
1165,RHip,1,NaN,NaN
1165,RKnee,2,NaN,NaN
1165,RAnkle,3,NaN,NaN
1165,LHip,4,NaN,NaN
1165,LKnee,5,NaN,NaN
1165,LAnkle,6,NaN,NaN
1165,Spine1,7,NaN,NaN
1165,Neck,8,578.500,417.000
1165,Head,9,561.250,268.500
1165,Site,10,567.000,318.000
1165,LShoulder,11,673.000,412.000
1165,LElbow,12,760.000,516.000
1165,LWrist,13,614.000,413.000
1165,RShoulder,14,484.000,422.000
1165,RElbow,15,369.000,541.000
1165,RWrist,16,518.000,421.000
1166,Pelvis,0,NaN,NaN
1166,RHip,1,NaN,NaN
1166,RKnee,2,NaN,NaN
1166,RAnkle,3,NaN,NaN
1166,LHip,4,NaN,NaN
1166,LKnee,5,NaN,NaN
1166,LAnkle,6,NaN,NaN
1166,Spine1,7,NaN,NaN
1166,Neck,8,578.000,418.500
1166,Head,9,558.500,272.250
1166,Site,10,565.000,321.000
1166,LShoulder,11,672.000,412.000
1166,LElbow,12,755.000,520.000
1166,LWrist,13,612.000,416.000
1166,RShoulder,14,484.000,425.000
1166,RElbow,15,368.000,547.000
1166,RWrist,16,519.000,423.000
1167,Pelvis,0,NaN,NaN
1167,RHip,1,NaN,NaN
1167,RKnee,2,NaN,NaN
1167,RAnkle,3,NaN,NaN
1167,LHip,4,NaN,NaN
1167,LKnee,5,NaN,NaN
1167,LAnkle,6,NaN,NaN
1167,Spine1,7,NaN,NaN
1167,Neck,8,577.000,422.000
1167,Head,9,557.500,276.500
1167,Site,10,564.000,325.000
1167,LShoulder,11,671.000,416.000
1167,LElbow,12,754.000,530.000
1167,LWrist,13,610.000,422.000
1167,RShoulder,14,483.000,428.000
1167,RElbow,15,373.000,555.000
1167,RWrist,16,521.000,434.000
1168,Pelvis,0,NaN,NaN
1168,RHip,1,NaN,NaN
1168,RKnee,2,NaN,NaN
1168,RAnkle,3,NaN,NaN
1168,LHip,4,NaN,NaN
1168,LKnee,5,NaN,NaN
1168,LAnkle,6,NaN,NaN
1168,Spine1,7,NaN,NaN
1168,Neck,8,576.000,423.500
1168,Head,9,558.000,277.250
1168,Site,10,564.000,326.000
1168,LShoulder,11,671.000,417.000
1168,LElbow,12,751.000,536.000
1168,LWrist,13,611.000,426.000
1168,RShoulder,14,481.000,430.000
1168,RElbow,15,371.000,562.000
1168,RWrist,16,523.000,439.000
1169,Pelvis,0,NaN,NaN
1169,RHip,1,NaN,NaN
1169,RKnee,2,NaN,NaN
1169,RAnkle,3,NaN,NaN
1169,LHip,4,NaN,NaN
1169,LKnee,5,NaN,NaN
1169,LAnkle,6,NaN,NaN
1169,Spine1,7,NaN,NaN
1169,Neck,8,575.000,424.000
1169,Head,9,558.500,277.000
1169,Site,10,564.000,326.000
1169,LShoulder,11,672.000,417.000
1169,LElbow,12,748.000,539.000
1169,LWrist,13,609.000,428.000
1169,RShoulder,14,478.000,431.000
1169,RElbow,15,376.000,565.000
1169,RWrist,16,526.000,439.000
1170,Pelvis,0,NaN,NaN
1170,RHip,1,NaN,NaN
1170,RKnee,2,NaN,NaN
1170,RAnkle,3,NaN,NaN
1170,LHip,4,NaN,NaN
1170,LKnee,5,NaN,NaN
1170,LAnkle,6,NaN,NaN
1170,Spine1,7,NaN,NaN
1170,Neck,8,576.000,424.000
1170,Head,9,559.500,275.500
1170,Site,10,565.000,325.000
1170,LShoulder,11,674.000,416.000
1170,LElbow,12,747.000,538.000
1170,LWrist,13,610.000,429.000
1170,RShoulder,14,478.000,432.000
1170,RElbow,15,380.000,567.000
1170,RWrist,16,528.000,439.000
1171,Pelvis,0,NaN,NaN
1171,RHip,1,NaN,NaN
1171,RKnee,2,NaN,NaN
1171,RAnkle,3,NaN,NaN
1171,LHip,4,NaN,NaN
1171,LKnee,5,NaN,NaN
1171,LAnkle,6,NaN,NaN
1171,Spine1,7,NaN,NaN
1171,Neck,8,576.500,423.500
1171,Head,9,557.750,272.750
1171,Site,10,564.000,323.000
1171,LShoulder,11,676.000,415.000
1171,LElbow,12,745.000,536.000
1171,LWrist,13,608.000,430.000
1171,RShoulder,14,477.000,432.000
1171,RElbow,15,389.000,566.000
1171,RWrist,16,529.000,435.000
1172,Pelvis,0,NaN,NaN
1172,RHip,1,NaN,NaN
1172,RKnee,2,NaN,NaN
1172,RAnkle,3,NaN,NaN
1172,LHip,4,NaN,NaN
1172,LKnee,5,NaN,NaN
1172,LAnkle,6,NaN,NaN
1172,Spine1,7,NaN,NaN
1172,Neck,8,576.500,423.000
1172,Head,9,556.250,270.000
1172,Site,10,563.000,321.000
1172,LShoulder,11,677.000,415.000
1172,LElbow,12,743.000,535.000
1172,LWrist,13,607.000,433.000
1172,RShoulder,14,476.000,431.000
1172,RElbow,15,396.000,564.000
1172,RWrist,16,528.000,434.000
1173,Pelvis,0,NaN,NaN
1173,RHip,1,NaN,NaN
1173,RKnee,2,NaN,NaN
1173,RAnkle,3,NaN,NaN
1173,LHip,4,NaN,NaN
1173,LKnee,5,NaN,NaN
1173,LAnkle,6,NaN,NaN
1173,Spine1,7,NaN,NaN
1173,Neck,8,573.000,421.500
1173,Head,9,559.500,267.750
1173,Site,10,564.000,319.000
1173,LShoulder,11,677.000,415.000
1173,LElbow,12,750.000,530.000
1173,LWrist,13,608.000,434.000
1173,RShoulder,14,469.000,428.000
1173,RElbow,15,408.000,556.000
1173,RWrist,16,536.000,434.000
1174,Pelvis,0,NaN,NaN
1174,RHip,1,NaN,NaN
1174,RKnee,2,NaN,NaN
1174,RAnkle,3,NaN,NaN
1174,LHip,4,NaN,NaN
1174,LKnee,5,NaN,NaN
1174,LAnkle,6,NaN,NaN
1174,Spine1,7,NaN,NaN
1174,Neck,8,571.000,420.500
1174,Head,9,559.000,265.250
1174,Site,10,563.000,317.000
1174,LShoulder,11,676.000,413.000
1174,LElbow,12,749.000,526.000
1174,LWrist,13,605.000,431.000
1174,RShoulder,14,466.000,428.000
1174,RElbow,15,412.000,558.000
1174,RWrist,16,539.000,429.000
1175,Pelvis,0,NaN,NaN
1175,RHip,1,NaN,NaN
1175,RKnee,2,NaN,NaN
1175,RAnkle,3,NaN,NaN
1175,LHip,4,NaN,NaN
1175,LKnee,5,NaN,NaN
1175,LAnkle,6,NaN,NaN
1175,Spine1,7,NaN,NaN
1175,Neck,8,574.000,422.000
1175,Head,9,559.000,263.000
1175,Site,10,564.000,316.000
1175,LShoulder,11,679.000,413.000
1175,LElbow,12,746.000,536.000
1175,LWrist,13,603.000,431.000
1175,RShoulder,14,469.000,431.000
1175,RElbow,15,413.000,568.000
1175,RWrist,16,537.000,428.000
1176,Pelvis,0,NaN,NaN
1176,RHip,1,NaN,NaN
1176,RKnee,2,NaN,NaN
1176,RAnkle,3,NaN,NaN
1176,LHip,4,NaN,NaN
1176,LKnee,5,NaN,NaN
1176,LAnkle,6,NaN,NaN
1176,Spine1,7,NaN,NaN
1176,Neck,8,576.000,422.000
1176,Head,9,559.500,263.000
1176,Site,10,565.000,316.000
