frame_id,kp_name,kp_index,X_3d,Y_3d,Z_3d,estimated_Z_value
359,right_eye,2,NaN,NaN,NaN,Error
359,left_ear,3,NaN,NaN,NaN,Error
359,right_ear,4,NaN,NaN,NaN,Error
359,left_shoulder,5,NaN,NaN,NaN,Error
359,right_shoulder,6,NaN,NaN,NaN,Error
359,left_elbow,7,NaN,NaN,NaN,Error
359,right_elbow,8,NaN,NaN,NaN,Error
359,left_wrist,9,NaN,NaN,NaN,Error
359,right_wrist,10,NaN,NaN,NaN,Error
359,left_hip,11,NaN,NaN,NaN,Error
359,right_hip,12,NaN,NaN,NaN,Error
359,left_knee,13,NaN,NaN,NaN,Error
359,right_knee,14,NaN,NaN,NaN,Error
359,left_ankle,15,NaN,NaN,NaN,Error
359,right_ankle,16,NaN,NaN,NaN,Error
360,nose,0,NaN,NaN,NaN,Error
360,left_eye,1,NaN,NaN,NaN,Error
360,right_eye,2,NaN,NaN,NaN,Error
360,left_ear,3,NaN,NaN,NaN,Error
360,right_ear,4,NaN,NaN,NaN,Error
360,left_shoulder,5,NaN,NaN,NaN,Error
360,right_shoulder,6,NaN,NaN,NaN,Error
360,left_elbow,7,NaN,NaN,NaN,Error
360,right_elbow,8,NaN,NaN,NaN,Error
360,left_wrist,9,NaN,NaN,NaN,Error
360,right_wrist,10,NaN,NaN,NaN,Error
360,left_hip,11,NaN,NaN,NaN,Error
360,right_hip,12,NaN,NaN,NaN,Error
360,left_knee,13,NaN,NaN,NaN,Error
360,right_knee,14,NaN,NaN,NaN,Error
360,left_ankle,15,NaN,NaN,NaN,Error
360,right_ankle,16,NaN,NaN,NaN,Error
361,nose,0,NaN,NaN,NaN,Error
361,left_eye,1,NaN,NaN,NaN,Error
361,right_eye,2,NaN,NaN,NaN,Error
361,left_ear,3,NaN,NaN,NaN,Error
361,right_ear,4,NaN,NaN,NaN,Error
361,left_shoulder,5,NaN,NaN,NaN,Error
361,right_shoulder,6,NaN,NaN,NaN,Error
361,left_elbow,7,NaN,NaN,NaN,Error
361,right_elbow,8,NaN,NaN,NaN,Error
361,left_wrist,9,NaN,NaN,NaN,Error
361,right_wrist,10,NaN,NaN,NaN,Error
361,left_hip,11,NaN,NaN,NaN,Error
361,right_hip,12,NaN,NaN,NaN,Error
361,left_knee,13,NaN,NaN,NaN,Error
361,right_knee,14,NaN,NaN,NaN,Error
361,left_ankle,15,NaN,NaN,NaN,Error
361,right_ankle,16,NaN,NaN,NaN,Error
362,nose,0,NaN,NaN,NaN,Error
362,left_eye,1,NaN,NaN,NaN,Error
362,right_eye,2,NaN,NaN,NaN,Error
362,left_ear,3,NaN,NaN,NaN,Error
362,right_ear,4,NaN,NaN,NaN,Error
362,left_shoulder,5,NaN,NaN,NaN,Error
362,right_shoulder,6,NaN,NaN,NaN,Error
362,left_elbow,7,NaN,NaN,NaN,Error
362,right_elbow,8,NaN,NaN,NaN,Error
362,left_wrist,9,NaN,NaN,NaN,Error
362,right_wrist,10,NaN,NaN,NaN,Error
362,left_hip,11,NaN,NaN,NaN,Error
362,right_hip,12,NaN,NaN,NaN,Error
362,left_knee,13,NaN,NaN,NaN,Error
362,right_knee,14,NaN,NaN,NaN,Error
362,left_ankle,15,NaN,NaN,NaN,Error
362,right_ankle,16,NaN,NaN,NaN,Error
363,nose,0,NaN,NaN,NaN,Error
363,left_eye,1,NaN,NaN,NaN,Error
363,right_eye,2,NaN,NaN,NaN,Error
363,left_ear,3,NaN,NaN,NaN,Error
363,right_ear,4,NaN,NaN,NaN,Error
363,left_shoulder,5,NaN,NaN,NaN,Error
363,right_shoulder,6,NaN,NaN,NaN,Error
363,left_elbow,7,NaN,NaN,NaN,Error
363,right_elbow,8,NaN,NaN,NaN,Error
363,left_wrist,9,NaN,NaN,NaN,Error
363,right_wrist,10,NaN,NaN,NaN,Error
363,left_hip,11,NaN,NaN,NaN,Error
363,right_hip,12,NaN,NaN,NaN,Error
363,left_knee,13,NaN,NaN,NaN,Error
363,right_knee,14,NaN,NaN,NaN,Error
363,left_ankle,15,NaN,NaN,NaN,Error
363,right_ankle,16,NaN,NaN,NaN,Error
364,nose,0,NaN,NaN,NaN,Error
364,left_eye,1,NaN,NaN,NaN,Error
364,right_eye,2,NaN,NaN,NaN,Error
364,left_ear,3,NaN,NaN,NaN,Error
364,right_ear,4,NaN,NaN,NaN,Error
364,left_shoulder,5,NaN,NaN,NaN,Error
364,right_shoulder,6,NaN,NaN,NaN,Error
364,left_elbow,7,NaN,NaN,NaN,Error
364,right_elbow,8,NaN,NaN,NaN,Error
364,left_wrist,9,NaN,NaN,NaN,Error
364,right_wrist,10,NaN,NaN,NaN,Error
364,left_hip,11,NaN,NaN,NaN,Error
364,right_hip,12,NaN,NaN,NaN,Error
364,left_knee,13,NaN,NaN,NaN,Error
364,right_knee,14,NaN,NaN,NaN,Error
364,left_ankle,15,NaN,NaN,NaN,Error
364,right_ankle,16,NaN,NaN,NaN,Error
365,nose,0,NaN,NaN,NaN,Error
365,left_eye,1,NaN,NaN,NaN,Error
365,right_eye,2,NaN,NaN,NaN,Error
365,left_ear,3,NaN,NaN,NaN,Error
365,right_ear,4,NaN,NaN,NaN,Error
365,left_shoulder,5,NaN,NaN,NaN,Error
365,right_shoulder,6,NaN,NaN,NaN,Error
365,left_elbow,7,NaN,NaN,NaN,Error
365,right_elbow,8,NaN,NaN,NaN,Error
365,left_wrist,9,NaN,NaN,NaN,Error
365,right_wrist,10,NaN,NaN,NaN,Error
365,left_hip,11,NaN,NaN,NaN,Error
365,right_hip,12,NaN,NaN,NaN,Error
365,left_knee,13,NaN,NaN,NaN,Error
365,right_knee,14,NaN,NaN,NaN,Error
365,left_ankle,15,NaN,NaN,NaN,Error
365,right_ankle,16,NaN,NaN,NaN,Error
366,nose,0,NaN,NaN,NaN,Error
366,left_eye,1,NaN,NaN,NaN,Error
366,right_eye,2,NaN,NaN,NaN,Error
366,left_ear,3,NaN,NaN,NaN,Error
366,right_ear,4,NaN,NaN,NaN,Error
366,left_shoulder,5,NaN,NaN,NaN,Error
366,right_shoulder,6,NaN,NaN,NaN,Error
366,left_elbow,7,NaN,NaN,NaN,Error
366,right_elbow,8,NaN,NaN,NaN,Error
366,left_wrist,9,NaN,NaN,NaN,Error
366,right_wrist,10,NaN,NaN,NaN,Error
366,left_hip,11,NaN,NaN,NaN,Error
366,right_hip,12,NaN,NaN,NaN,Error
366,left_knee,13,NaN,NaN,NaN,Error
366,right_knee,14,NaN,NaN,NaN,Error
366,left_ankle,15,NaN,NaN,NaN,Error
366,right_ankle,16,NaN,NaN,NaN,Error
367,nose,0,NaN,NaN,NaN,Error
367,left_eye,1,NaN,NaN,NaN,Error
367,right_eye,2,NaN,NaN,NaN,Error
367,left_ear,3,NaN,NaN,NaN,Error
367,right_ear,4,NaN,NaN,NaN,Error
367,left_shoulder,5,NaN,NaN,NaN,Error
367,right_shoulder,6,NaN,NaN,NaN,Error
367,left_elbow,7,NaN,NaN,NaN,Error
367,right_elbow,8,NaN,NaN,NaN,Error
367,left_wrist,9,NaN,NaN,NaN,Error
367,right_wrist,10,NaN,NaN,NaN,Error
367,left_hip,11,NaN,NaN,NaN,Error
367,right_hip,12,NaN,NaN,NaN,Error
367,left_knee,13,NaN,NaN,NaN,Error
367,right_knee,14,NaN,NaN,NaN,Error
367,left_ankle,15,NaN,NaN,NaN,Error
367,right_ankle,16,NaN,NaN,NaN,Error
368,nose,0,NaN,NaN,NaN,Error
368,left_eye,1,NaN,NaN,NaN,Error
368,right_eye,2,NaN,NaN,NaN,Error
368,left_ear,3,NaN,NaN,NaN,Error
368,right_ear,4,NaN,NaN,NaN,Error
368,left_shoulder,5,NaN,NaN,NaN,Error
368,right_shoulder,6,NaN,NaN,NaN,Error
368,left_elbow,7,NaN,NaN,NaN,Error
368,right_elbow,8,NaN,NaN,NaN,Error
368,left_wrist,9,NaN,NaN,NaN,Error
368,right_wrist,10,NaN,NaN,NaN,Error
368,left_hip,11,NaN,NaN,NaN,Error
368,right_hip,12,NaN,NaN,NaN,Error
368,left_knee,13,NaN,NaN,NaN,Error
368,right_knee,14,NaN,NaN,NaN,Error
368,left_ankle,15,NaN,NaN,NaN,Error
368,right_ankle,16,NaN,NaN,NaN,Error
369,nose,0,NaN,NaN,NaN,Error
369,left_eye,1,NaN,NaN,NaN,Error
369,right_eye,2,NaN,NaN,NaN,Error
369,left_ear,3,NaN,NaN,NaN,Error
369,right_ear,4,NaN,NaN,NaN,Error
369,left_shoulder,5,NaN,NaN,NaN,Error
369,right_shoulder,6,NaN,NaN,NaN,Error
369,left_elbow,7,NaN,NaN,NaN,Error
369,right_elbow,8,NaN,NaN,NaN,Error
369,left_wrist,9,NaN,NaN,NaN,Error
369,right_wrist,10,NaN,NaN,NaN,Error
369,left_hip,11,NaN,NaN,NaN,Error
369,right_hip,12,NaN,NaN,NaN,Error
369,left_knee,13,NaN,NaN,NaN,Error
369,right_knee,14,NaN,NaN,NaN,Error
369,left_ankle,15,NaN,NaN,NaN,Error
369,right_ankle,16,NaN,NaN,NaN,Error
370,nose,0,NaN,NaN,NaN,Error
370,left_eye,1,NaN,NaN,NaN,Error
370,right_eye,2,NaN,NaN,NaN,Error
370,left_ear,3,NaN,NaN,NaN,Error
370,right_ear,4,NaN,NaN,NaN,Error
370,left_shoulder,5,NaN,NaN,NaN,Error
370,right_shoulder,6,NaN,NaN,NaN,Error
370,left_elbow,7,NaN,NaN,NaN,Error
370,right_elbow,8,NaN,NaN,NaN,Error
370,left_wrist,9,NaN,NaN,NaN,Error
370,right_wrist,10,NaN,NaN,NaN,Error
370,left_hip,11,NaN,NaN,NaN,Error
370,right_hip,12,NaN,NaN,NaN,Error
370,left_knee,13,NaN,NaN,NaN,Error
370,right_knee,14,NaN,NaN,NaN,Error
370,left_ankle,15,NaN,NaN,NaN,Error
370,right_ankle,16,NaN,NaN,NaN,Error
371,nose,0,NaN,NaN,NaN,Error
371,left_eye,1,NaN,NaN,NaN,Error
371,right_eye,2,NaN,NaN,NaN,Error
371,left_ear,3,NaN,NaN,NaN,Error
371,right_ear,4,NaN,NaN,NaN,Error
371,left_shoulder,5,NaN,NaN,NaN,Error
371,right_shoulder,6,NaN,NaN,NaN,Error
371,left_elbow,7,NaN,NaN,NaN,Error
371,right_elbow,8,NaN,NaN,NaN,Error
371,left_wrist,9,NaN,NaN,NaN,Error
371,right_wrist,10,NaN,NaN,NaN,Error
371,left_hip,11,NaN,NaN,NaN,Error
371,right_hip,12,NaN,NaN,NaN,Error
371,left_knee,13,NaN,NaN,NaN,Error
371,right_knee,14,NaN,NaN,NaN,Error
371,left_ankle,15,NaN,NaN,NaN,Error
371,right_ankle,16,NaN,NaN,NaN,Error
372,nose,0,NaN,NaN,NaN,Error
372,left_eye,1,NaN,NaN,NaN,Error
372,right_eye,2,NaN,NaN,NaN,Error
372,left_ear,3,NaN,NaN,NaN,Error
372,right_ear,4,NaN,NaN,NaN,Error
372,left_shoulder,5,NaN,NaN,NaN,Error
372,right_shoulder,6,NaN,NaN,NaN,Error
372,left_elbow,7,NaN,NaN,NaN,Error
372,right_elbow,8,NaN,NaN,NaN,Error
372,left_wrist,9,NaN,NaN,NaN,Error
372,right_wrist,10,NaN,NaN,NaN,Error
372,left_hip,11,NaN,NaN,NaN,Error
372,right_hip,12,NaN,NaN,NaN,Error
372,left_knee,13,NaN,NaN,NaN,Error
372,right_knee,14,NaN,NaN,NaN,Error
372,left_ankle,15,NaN,NaN,NaN,Error
372,right_ankle,16,NaN,NaN,NaN,Error
373,nose,0,NaN,NaN,NaN,Error
373,left_eye,1,NaN,NaN,NaN,Error
373,right_eye,2,NaN,NaN,NaN,Error
373,left_ear,3,NaN,NaN,NaN,Error
373,right_ear,4,NaN,NaN,NaN,Error
373,left_shoulder,5,NaN,NaN,NaN,Error
373,right_shoulder,6,NaN,NaN,NaN,Error
373,left_elbow,7,NaN,NaN,NaN,Error
373,right_elbow,8,NaN,NaN,NaN,Error
373,left_wrist,9,NaN,NaN,NaN,Error
373,right_wrist,10,NaN,NaN,NaN,Error
373,left_hip,11,NaN,NaN,NaN,Error
373,right_hip,12,NaN,NaN,NaN,Error
373,left_knee,13,NaN,NaN,NaN,Error
373,right_knee,14,NaN,NaN,NaN,Error
373,left_ankle,15,NaN,NaN,NaN,Error
373,right_ankle,16,NaN,NaN,NaN,Error
374,nose,0,NaN,NaN,NaN,Error
374,left_eye,1,NaN,NaN,NaN,Error
374,right_eye,2,NaN,NaN,NaN,Error
374,left_ear,3,NaN,NaN,NaN,Error
374,right_ear,4,NaN,NaN,NaN,Error
374,left_shoulder,5,NaN,NaN,NaN,Error
374,right_shoulder,6,NaN,NaN,NaN,Error
374,left_elbow,7,NaN,NaN,NaN,Error
374,right_elbow,8,NaN,NaN,NaN,Error
374,left_wrist,9,NaN,NaN,NaN,Error
374,right_wrist,10,NaN,NaN,NaN,Error
374,left_hip,11,NaN,NaN,NaN,Error
374,right_hip,12,NaN,NaN,NaN,Error
374,left_knee,13,NaN,NaN,NaN,Error
374,right_knee,14,NaN,NaN,NaN,Error
374,left_ankle,15,NaN,NaN,NaN,Error
374,right_ankle,16,NaN,NaN,NaN,Error
375,nose,0,NaN,NaN,NaN,Error
375,left_eye,1,NaN,NaN,NaN,Error
375,right_eye,2,NaN,NaN,NaN,Error
375,left_ear,3,NaN,NaN,NaN,Error
375,right_ear,4,NaN,NaN,NaN,Error
375,left_shoulder,5,NaN,NaN,NaN,Error
375,right_shoulder,6,NaN,NaN,NaN,Error
375,left_elbow,7,NaN,NaN,NaN,Error
375,right_elbow,8,NaN,NaN,NaN,Error
375,left_wrist,9,NaN,NaN,NaN,Error
375,right_wrist,10,NaN,NaN,NaN,Error
375,left_hip,11,NaN,NaN,NaN,Error
375,right_hip,12,NaN,NaN,NaN,Error
375,left_knee,13,NaN,NaN,NaN,Error
375,right_knee,14,NaN,NaN,NaN,Error
375,left_ankle,15,NaN,NaN,NaN,Error
375,right_ankle,16,NaN,NaN,NaN,Error
376,nose,0,NaN,NaN,NaN,Error
376,left_eye,1,NaN,NaN,NaN,Error
376,right_eye,2,NaN,NaN,NaN,Error
376,left_ear,3,NaN,NaN,NaN,Error
376,right_ear,4,NaN,NaN,NaN,Error
376,left_shoulder,5,NaN,NaN,NaN,Error
376,right_shoulder,6,NaN,NaN,NaN,Error
376,left_elbow,7,NaN,NaN,NaN,Error
376,right_elbow,8,NaN,NaN,NaN,Error
376,left_wrist,9,NaN,NaN,NaN,Error
376,right_wrist,10,NaN,NaN,NaN,Error
376,left_hip,11,NaN,NaN,NaN,Error
376,right_hip,12,NaN,NaN,NaN,Error
376,left_knee,13,NaN,NaN,NaN,Error
376,right_knee,14,NaN,NaN,NaN,Error
376,left_ankle,15,NaN,NaN,NaN,Error
376,right_ankle,16,NaN,NaN,NaN,Error
377,nose,0,NaN,NaN,NaN,Error
377,left_eye,1,NaN,NaN,NaN,Error
377,right_eye,2,NaN,NaN,NaN,Error
377,left_ear,3,NaN,NaN,NaN,Error
377,right_ear,4,NaN,NaN,NaN,Error
377,left_shoulder,5,NaN,NaN,NaN,Error
377,right_shoulder,6,NaN,NaN,NaN,Error
377,left_elbow,7,NaN,NaN,NaN,Error
377,right_elbow,8,NaN,NaN,NaN,Error
377,left_wrist,9,NaN,NaN,NaN,Error
377,right_wrist,10,NaN,NaN,NaN,Error
377,left_hip,11,NaN,NaN,NaN,Error
377,right_hip,12,NaN,NaN,NaN,Error
377,left_knee,13,NaN,NaN,NaN,Error
377,right_knee,14,NaN,NaN,NaN,Error
377,left_ankle,15,NaN,NaN,NaN,Error
377,right_ankle,16,NaN,NaN,NaN,Error
378,nose,0,NaN,NaN,NaN,Error
378,left_eye,1,NaN,NaN,NaN,Error
378,right_eye,2,NaN,NaN,NaN,Error
378,left_ear,3,NaN,NaN,NaN,Error
378,right_ear,4,NaN,NaN,NaN,Error
378,left_shoulder,5,NaN,NaN,NaN,Error
378,right_shoulder,6,NaN,NaN,NaN,Error
378,left_elbow,7,NaN,NaN,NaN,Error
378,right_elbow,8,NaN,NaN,NaN,Error
378,left_wrist,9,NaN,NaN,NaN,Error
378,right_wrist,10,NaN,NaN,NaN,Error
378,left_hip,11,NaN,NaN,NaN,Error
378,right_hip,12,NaN,NaN,NaN,Error
378,left_knee,13,NaN,NaN,NaN,Error
378,right_knee,14,NaN,NaN,NaN,Error
378,left_ankle,15,NaN,NaN,NaN,Error
378,right_ankle,16,NaN,NaN,NaN,Error
379,nose,0,NaN,NaN,NaN,Error
379,left_eye,1,NaN,NaN,NaN,Error
379,right_eye,2,NaN,NaN,NaN,Error
379,left_ear,3,NaN,NaN,NaN,Error
379,right_ear,4,NaN,NaN,NaN,Error
379,left_shoulder,5,NaN,NaN,NaN,Error
379,right_shoulder,6,NaN,NaN,NaN,Error
379,left_elbow,7,NaN,NaN,NaN,Error
379,right_elbow,8,NaN,NaN,NaN,Error
379,left_wrist,9,NaN,NaN,NaN,Error
379,right_wrist,10,NaN,NaN,NaN,Error
379,left_hip,11,NaN,NaN,NaN,Error
379,right_hip,12,NaN,NaN,NaN,Error
379,left_knee,13,NaN,NaN,NaN,Error
379,right_knee,14,NaN,NaN,NaN,Error
379,left_ankle,15,NaN,NaN,NaN,Error
379,right_ankle,16,NaN,NaN,NaN,Error
380,nose,0,NaN,NaN,NaN,Error
380,left_eye,1,NaN,NaN,NaN,Error
380,right_eye,2,NaN,NaN,NaN,Error
380,left_ear,3,NaN,NaN,NaN,Error
380,right_ear,4,NaN,NaN,NaN,Error
380,left_shoulder,5,NaN,NaN,NaN,Error
380,right_shoulder,6,NaN,NaN,NaN,Error
380,left_elbow,7,NaN,NaN,NaN,Error
380,right_elbow,8,NaN,NaN,NaN,Error
380,left_wrist,9,NaN,NaN,NaN,Error
380,right_wrist,10,NaN,NaN,NaN,Error
380,left_hip,11,NaN,NaN,NaN,Error
380,right_hip,12,NaN,NaN,NaN,Error
380,left_knee,13,NaN,NaN,NaN,Error
380,right_knee,14,NaN,NaN,NaN,Error
380,left_ankle,15,NaN,NaN,NaN,Error
380,right_ankle,16,NaN,NaN,NaN,Error
381,nose,0,NaN,NaN,NaN,Error
381,left_eye,1,NaN,NaN,NaN,Error
381,right_eye,2,NaN,NaN,NaN,Error
381,left_ear,3,NaN,NaN,NaN,Error
381,right_ear,4,NaN,NaN,NaN,Error
381,left_shoulder,5,NaN,NaN,NaN,Error
381,right_shoulder,6,NaN,NaN,NaN,Error
381,left_elbow,7,NaN,NaN,NaN,Error
381,right_elbow,8,NaN,NaN,NaN,Error
381,left_wrist,9,NaN,NaN,NaN,Error
381,right_wrist,10,NaN,NaN,NaN,Error
381,left_hip,11,NaN,NaN,NaN,Error
381,right_hip,12,NaN,NaN,NaN,Error
381,left_knee,13,NaN,NaN,NaN,Error
381,right_knee,14,NaN,NaN,NaN,Error
381,left_ankle,15,NaN,NaN,NaN,Error
381,right_ankle,16,NaN,NaN,NaN,Error
382,nose,0,NaN,NaN,NaN,Error
382,left_eye,1,NaN,NaN,NaN,Error
382,right_eye,2,NaN,NaN,NaN,Error
382,left_ear,3,NaN,NaN,NaN,Error
382,right_ear,4,NaN,NaN,NaN,Error
382,left_shoulder,5,NaN,NaN,NaN,Error
382,right_shoulder,6,NaN,NaN,NaN,Error
382,left_elbow,7,NaN,NaN,NaN,Error
382,right_elbow,8,NaN,NaN,NaN,Error
382,left_wrist,9,NaN,NaN,NaN,Error
382,right_wrist,10,NaN,NaN,NaN,Error
382,left_hip,11,NaN,NaN,NaN,Error
382,right_hip,12,NaN,NaN,NaN,Error
382,left_knee,13,NaN,NaN,NaN,Error
382,right_knee,14,NaN,NaN,NaN,Error
382,left_ankle,15,NaN,NaN,NaN,Error
382,right_ankle,16,NaN,NaN,NaN,Error
383,nose,0,NaN,NaN,NaN,Error
383,left_eye,1,NaN,NaN,NaN,Error
383,right_eye,2,NaN,NaN,NaN,Error
383,left_ear,3,NaN,NaN,NaN,Error
383,right_ear,4,NaN,NaN,NaN,Error
383,left_shoulder,5,NaN,NaN,NaN,Error
383,right_shoulder,6,NaN,NaN,NaN,Error
383,left_elbow,7,NaN,NaN,NaN,Error
383,right_elbow,8,NaN,NaN,NaN,Error
383,left_wrist,9,NaN,NaN,NaN,Error
383,right_wrist,10,NaN,NaN,NaN,Error
383,left_hip,11,NaN,NaN,NaN,Error
383,right_hip,12,NaN,NaN,NaN,Error
383,left_knee,13,NaN,NaN,NaN,Error
383,right_knee,14,NaN,NaN,NaN,Error
383,left_ankle,15,NaN,NaN,NaN,Error
383,right_ankle,16,NaN,NaN,NaN,Error
384,nose,0,NaN,NaN,NaN,Error
384,left_eye,1,NaN,NaN,NaN,Error
384,right_eye,2,NaN,NaN,NaN,Error
384,left_ear,3,NaN,NaN,NaN,Error
384,right_ear,4,NaN,NaN,NaN,Error
384,left_shoulder,5,NaN,NaN,NaN,Error
384,right_shoulder,6,NaN,NaN,NaN,Error
384,left_elbow,7,NaN,NaN,NaN,Error
384,right_elbow,8,NaN,NaN,NaN,Error
384,left_wrist,9,NaN,NaN,NaN,Error
384,right_wrist,10,NaN,NaN,NaN,Error
384,left_hip,11,NaN,NaN,NaN,Error
384,right_hip,12,NaN,NaN,NaN,Error
384,left_knee,13,NaN,NaN,NaN,Error
384,right_knee,14,NaN,NaN,NaN,Error
384,left_ankle,15,NaN,NaN,NaN,Error
384,right_ankle,16,NaN,NaN,NaN,Error
385,nose,0,NaN,NaN,NaN,Error
385,left_eye,1,NaN,NaN,NaN,Error
385,right_eye,2,NaN,NaN,NaN,Error
385,left_ear,3,NaN,NaN,NaN,Error
385,right_ear,4,NaN,NaN,NaN,Error
385,left_shoulder,5,NaN,NaN,NaN,Error
385,right_shoulder,6,NaN,NaN,NaN,Error
385,left_elbow,7,NaN,NaN,NaN,Error
385,right_elbow,8,NaN,NaN,NaN,Error
385,left_wrist,9,NaN,NaN,NaN,Error
385,right_wrist,10,NaN,NaN,NaN,Error
385,left_hip,11,NaN,NaN,NaN,Error
385,right_hip,12,NaN,NaN,NaN,Error
385,left_knee,13,NaN,NaN,NaN,Error
385,right_knee,14,NaN,NaN,NaN,Error
385,left_ankle,15,NaN,NaN,NaN,Error
385,right_ankle,16,NaN,NaN,NaN,Error
386,nose,0,NaN,NaN,NaN,Error
386,left_eye,1,NaN,NaN,NaN,Error
386,right_eye,2,NaN,NaN,NaN,Error
386,left_ear,3,NaN,NaN,NaN,Error
386,right_ear,4,NaN,NaN,NaN,Error
386,left_shoulder,5,NaN,NaN,NaN,Error
386,right_shoulder,6,NaN,NaN,NaN,Error
386,left_elbow,7,NaN,NaN,NaN,Error
386,right_elbow,8,NaN,NaN,NaN,Error
386,left_wrist,9,NaN,NaN,NaN,Error
386,right_wrist,10,NaN,NaN,NaN,Error
386,left_hip,11,NaN,NaN,NaN,Error
386,right_hip,12,NaN,NaN,NaN,Error
386,left_knee,13,NaN,NaN,NaN,Error
386,right_knee,14,NaN,NaN,NaN,Error
386,left_ankle,15,NaN,NaN,NaN,Error
386,right_ankle,16,NaN,NaN,NaN,Error
387,nose,0,NaN,NaN,NaN,Error
387,left_eye,1,NaN,NaN,NaN,Error
387,right_eye,2,NaN,NaN,NaN,Error
387,left_ear,3,NaN,NaN,NaN,Error
387,right_ear,4,NaN,NaN,NaN,Error
387,left_shoulder,5,NaN,NaN,NaN,Error
387,right_shoulder,6,NaN,NaN,NaN,Error
387,left_elbow,7,NaN,NaN,NaN,Error
387,right_elbow,8,NaN,NaN,NaN,Error
387,left_wrist,9,NaN,NaN,NaN,Error
387,right_wrist,10,NaN,NaN,NaN,Error
387,left_hip,11,NaN,NaN,NaN,Error
387,right_hip,12,NaN,NaN,NaN,Error
387,left_knee,13,NaN,NaN,NaN,Error
387,right_knee,14,NaN,NaN,NaN,Error
387,left_ankle,15,NaN,NaN,NaN,Error
387,right_ankle,16,NaN,NaN,NaN,Error
388,nose,0,NaN,NaN,NaN,Error
388,left_eye,1,NaN,NaN,NaN,Error
388,right_eye,2,NaN,NaN,NaN,Error
388,left_ear,3,NaN,NaN,NaN,Error
388,right_ear,4,NaN,NaN,NaN,Error
388,left_shoulder,5,NaN,NaN,NaN,Error
388,right_shoulder,6,NaN,NaN,NaN,Error
388,left_elbow,7,NaN,NaN,NaN,Error
388,right_elbow,8,NaN,NaN,NaN,Error
388,left_wrist,9,NaN,NaN,NaN,Error
388,right_wrist,10,NaN,NaN,NaN,Error
388,left_hip,11,NaN,NaN,NaN,Error
388,right_hip,12,NaN,NaN,NaN,Error
388,left_knee,13,NaN,NaN,NaN,Error
388,right_knee,14,NaN,NaN,NaN,Error
388,left_ankle,15,NaN,NaN,NaN,Error
388,right_ankle,16,NaN,NaN,NaN,Error
389,nose,0,NaN,NaN,NaN,Error
389,left_eye,1,NaN,NaN,NaN,Error
389,right_eye,2,NaN,NaN,NaN,Error
389,left_ear,3,NaN,NaN,NaN,Error
389,right_ear,4,NaN,NaN,NaN,Error
389,left_shoulder,5,NaN,NaN,NaN,Error
389,right_shoulder,6,NaN,NaN,NaN,Error
389,left_elbow,7,NaN,NaN,NaN,Error
389,right_elbow,8,NaN,NaN,NaN,Error
389,left_wrist,9,NaN,NaN,NaN,Error
389,right_wrist,10,NaN,NaN,NaN,Error
389,left_hip,11,NaN,NaN,NaN,Error
389,right_hip,12,NaN,NaN,NaN,Error
389,left_knee,13,NaN,NaN,NaN,Error
389,right_knee,14,NaN,NaN,NaN,Error
389,left_ankle,15,NaN,NaN,NaN,Error
389,right_ankle,16,NaN,NaN,NaN,Error
390,nose,0,NaN,NaN,NaN,Error
390,left_eye,1,NaN,NaN,NaN,Error
390,right_eye,2,NaN,NaN,NaN,Error
390,left_ear,3,NaN,NaN,NaN,Error
390,right_ear,4,NaN,NaN,NaN,Error
390,left_shoulder,5,NaN,NaN,NaN,Error
390,right_shoulder,6,NaN,NaN,NaN,Error
390,left_elbow,7,NaN,NaN,NaN,Error
390,right_elbow,8,NaN,NaN,NaN,Error
390,left_wrist,9,NaN,NaN,NaN,Error
390,right_wrist,10,NaN,NaN,NaN,Error
390,left_hip,11,NaN,NaN,NaN,Error
390,right_hip,12,NaN,NaN,NaN,Error
390,left_knee,13,NaN,NaN,NaN,Error
390,right_knee,14,NaN,NaN,NaN,Error
390,left_ankle,15,NaN,NaN,NaN,Error
390,right_ankle,16,NaN,NaN,NaN,Error
391,nose,0,NaN,NaN,NaN,Error
391,left_eye,1,NaN,NaN,NaN,Error
391,right_eye,2,NaN,NaN,NaN,Error
391,left_ear,3,NaN,NaN,NaN,Error
391,right_ear,4,NaN,NaN,NaN,Error
391,left_shoulder,5,NaN,NaN,NaN,Error
391,right_shoulder,6,NaN,NaN,NaN,Error
391,left_elbow,7,NaN,NaN,NaN,Error
391,right_elbow,8,NaN,NaN,NaN,Error
391,left_wrist,9,NaN,NaN,NaN,Error
391,right_wrist,10,NaN,NaN,NaN,Error
391,left_hip,11,NaN,NaN,NaN,Error
391,right_hip,12,NaN,NaN,NaN,Error
391,left_knee,13,NaN,NaN,NaN,Error
391,right_knee,14,NaN,NaN,NaN,Error
391,left_ankle,15,NaN,NaN,NaN,Error
391,right_ankle,16,NaN,NaN,NaN,Error
392,nose,0,NaN,NaN,NaN,Error
392,left_eye,1,NaN,NaN,NaN,Error
392,right_eye,2,NaN,NaN,NaN,Error
392,left_ear,3,NaN,NaN,NaN,Error
392,right_ear,4,NaN,NaN,NaN,Error
392,left_shoulder,5,NaN,NaN,NaN,Error
392,right_shoulder,6,NaN,NaN,NaN,Error
392,left_elbow,7,NaN,NaN,NaN,Error
392,right_elbow,8,NaN,NaN,NaN,Error
392,left_wrist,9,NaN,NaN,NaN,Error
392,right_wrist,10,NaN,NaN,NaN,Error
